bench, mem, temp, enabled_col_num, row_size, row_count, col_width, cycles, l1_references,     l1_refills, l2_references, l2_refills, inst_retired, time, stall_ctrl_trapper, stall_fetch_ctrl, stall_fetch_full,     stall_fetch_memory, stall_req_fetch
q1, r, c, 1, 64, 442368, 4, 10620010, 0, 0, 83016, 58814, 8917595, 10557000, 0, 447, 2255, 20110, 0
q1, d, -, 1, 64, 442368, 4, 20407874, 0, 0, 508889, 477609, 8435344,20410000, 0, 0, 0, 0, 0
q1, c, -, 1, 64, 442368, 4, 9535122, 0, 0, 79284, 60578, 7540359,9536000, 0, 0, 0, 0, 0
q1, r, c, 2, 64, 442368, 4, 16518555, 0, 0, 159495, 106859, 12898964, 16457000, 0, 2077, 7443, 32050, 0
q1, d, -, 2, 64, 442368, 4, 26488316, 0, 0, 565412, 508567, 11985010,26491000, 0, 0, 0, 0, 0
q1, c, -, 2, 64, 442368, 4, 15540206, 0, 0, 171756, 116859, 11525506,15542000, 0, 0, 0, 0, 0
q1, r, c, 3, 64, 442368, 4, 24984339, 0, 0, 238683, 154995, 16884115, 24922000, 0, 2457, 11217, 39137, 0
q1, d, -, 3, 64, 442368, 4, 34663808, 0, 0, 621308, 537196, 15531706,34666000, 0, 0, 0, 0, 0
q1, c, -, 3, 64, 442368, 4, 24136881, 0, 0, 272941, 175739, 15530757,24138000, 0, 0, 0, 0, 0
q1, r, c, 4, 64, 442368, 4, 28813234, 0, 0, 316161, 204383, 20878111, 28755000, 0, 5123, 36692, 48346, 0
q1, d, -, 4, 64, 442368, 4, 38525859, 0, 0, 675433, 563144, 19072989,38528000, 0, 0, 0, 0, 0
q1, c, -, 4, 64, 442368, 4, 30763254, 0, 0, 440624, 225813, 19594273,30765000, 0, 0, 0, 0, 0
q1, r, c, 5, 64, 442368, 4, 36996138, 0, 0, 394055, 251254, 24864175, 36934000, 0, 5992, 34763, 57326, 0
q1, d, -, 5, 64, 442368, 4, 46715185, 0, 0, 729152, 589763, 22631442,46717000, 0, 0, 0, 0, 0
q1, c, -, 5, 64, 442368, 4, 85876138, 0, 0, 1410273, 289097, 23732829,85877000, 0, 0, 0, 0, 0
q1, r, c, 6, 64, 442368, 4, 42875279, 0, 0, 472032, 301499, 28870173, 42813000, 0, 7221, 56798, 66680, 0
q1, d, -, 6, 64, 442368, 4, 52924935, 0, 0, 781789, 618350, 26325058,52928000, 0, 0, 0, 0, 0
q1, c, -, 6, 64, 442368, 4, 114768570, 0, 0, 2176685, 344236, 27805618,114769000, 0, 0, 0, 0, 0
q1, r, c, 7, 64, 442368, 4, 46579486, 0, 0, 549098, 347169, 32846475, 46515000, 0, 9790, 90692, 76426, 0
q1, d, -, 7, 64, 442368, 4, 56581980, 0, 0, 834502, 642774, 29833038,56584000, 0, 0, 0, 0, 0
q1, c, -, 7, 64, 442368, 4, 149668124, 0, 0, 2904050, 410633, 31880823,149670000, 0, 0, 0, 0, 0
q1, r, c, 8, 64, 442368, 4, 52913460, 0, 0, 630749, 398218, 36964530, 52853000, 0, 11680, 105524, 84644, 0
q1, d, -, 8, 64, 442368, 4, 62859693, 0, 0, 884745, 666164, 33519471,62862000, 0, 0, 0, 0, 0
q1, c, -, 8, 64, 442368, 4, 177898660, 0, 0, 3535797, 483915, 35934075,177899000, 0, 0, 0, 0, 0
q1, r, c, 9, 64, 442368, 4, 58766570, 0, 0, 706072, 446085, 40922016, 58704000, 0, 13144, 125214, 94086, 0
q1, d, -, 9, 64, 442368, 4, 68413375, 0, 0, 936257, 691048, 37069104,68416000, 0, 0, 0, 0, 0
q1, c, -, 9, 64, 442368, 4, 203869263, 0, 0, 4129772, 553185, 39979650,203869000, 0, 0, 0, 0, 0
q1, r, c, 10, 64, 442368, 4, 66880474, 0, 0, 782429, 494327, 44848284, 66820000, 0, 13844, 122031, 103868, 0
q1, d, -, 10, 64, 442368, 4, 76548888, 0, 0, 986928, 716754, 40654362,76550000, 0, 0, 0, 0, 0
q1, c, -, 10, 64, 442368, 4, 229734121, 0, 0, 4709193, 634169, 44082543,229735000, 0, 0, 0, 0, 0
q1, r, c, 11, 64, 442368, 4, 73175081, 0, 0, 863361, 543063, 49058842, 73109000, 0, 13996, 144797, 112216, 0
q1, d, -, 11, 64, 442368, 4, 82465808, 0, 0, 1038152, 738964, 44260992,82466000, 0, 0, 0, 0, 0
q1, c, -, 11, 64, 442368, 4, 256987699, 0, 0, 5268845, 727728, 48136565,256988000, 0, 0, 0, 0, 0
