Core,DB Size,DB Organization,Column Size,Num Columns,Row Size,Time(Cycles),InstRet,ctrl-trapper,fetch-ctrl,fetch-full,fetch-mem,req-fetch,llc-access,llc-out,Design
Boom Prefetch,27MB,rme,4,1,64,21757807,8916962,0,414429,0,1,0,77341,60175,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,row,4,1,64,33382581,8489601,0,0,0,0,0,512340,479953,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,col,4,1,64,10654052,7548070,0,0,0,0,0,74065,59581,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,rme,4,2,64,39284336,12926962,0,826286,0,0,0,151304,112603,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,row,4,2,64,40185616,12004626,0,0,0,0,0,563874,509587,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,col,4,2,64,18269244,11546104,0,0,0,0,0,166702,115543,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,rme,4,3,64,58148440,16956449,0,1242917,0,1,0,228495,163734,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,row,4,3,64,46610583,15561649,0,0,0,0,0,617683,536345,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,col,4,3,64,27774330,15584366,0,0,0,0,0,268190,171756,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,rme,4,4,64,74343757,20952889,0,1658659,0,0,0,298942,217788,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,row,4,4,64,54647900,19112307,0,0,0,0,0,666875,562152,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,col,4,4,64,34904297,19650995,0,0,0,0,0,446236,227352,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,rme,4,5,64,92981053,24970188,0,2073376,0,0,0,375053,263729,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,row,4,5,64,60786173,22704506,0,0,0,0,0,716026,587947,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,col,4,5,64,84370343,23730545,0,0,0,0,0,1392538,289494,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,rme,4,6,64,110057411,28982970,0,2484164,0,0,0,451852,310421,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,row,4,6,64,65627560,26348131,0,0,0,0,0,764892,613190,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,col,4,6,64,108256868,27811690,0,0,0,0,0,2176482,351434,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,rme,4,7,64,126369635,33148037,0,2899761,0,0,0,523523,363681,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,row,4,7,64,72036835,29958034,0,0,0,0,0,808410,635915,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,col,4,7,64,139617280,31874386,0,0,0,0,0,2890069,414645,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,rme,4,8,64,143677379,37093973,0,3313762,0,0,0,597938,427038,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,row,4,8,64,78320348,33550876,0,0,0,0,0,857268,660679,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,col,4,8,64,164812345,35916370,0,0,0,0,0,3524103,480740,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,rme,4,9,64,160221259,41059736,0,3727893,0,0,0,672632,478534,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,row,4,9,64,85932736,37099378,0,0,0,0,0,900615,681694,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,col,4,9,64,187401933,39970192,0,0,0,0,0,4115383,552398,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,rme,4,10,64,179609291,45303179,0,4142248,0,0,0,748542,534247,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,row,4,10,64,92122673,40708472,0,0,0,0,0,943338,706386,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,col,4,10,64,211182513,44023965,0,0,0,0,0,4687279,633187,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,rme,4,11,64,196434106,49251358,0,4556257,0,0,0,824137,569885,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,row,4,11,64,98080247,44271792,0,0,0,0,0,984273,726309,"16 Fetch Unit, 4 Rank"
Boom Prefetch,27MB,col,4,11,64,235278779,48077042,0,0,0,0,0,5247180,722787,"16 Fetch Unit, 4 Rank"
